LOC_MSCONS,LOC_PLZ,LOC_EEGKEY,DATE_PERIOD_START,YEAR_PS,MONTH_PS,DAY_PS,HOUR_PS,MINUTE_PS,UTC_PS,DATE_PERIOD_END,YEAR_PE,MONTH_PE,DAY_PE,HOUR_PE,MINUTE_PE,UTC_PE,VALUE
"US0001062600000001000000022345671","26000","00001000000022345671","201512011215+01","2015","12","01","12","15","+01","201512011215+01","2015","12","01","12","15","+01","0,474"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011215+01","2015","12","01","12","15","+01","201512011230+01","2015","12","01","12","30","+01","0,474"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011215+01","2015","12","01","12","15","+01","201512011230+01","2015","12","01","12","30","+01","0,563"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011230+01","2015","12","01","12","30","+01","201512011230+01","2015","12","01","12","30","+01","0,563"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011230+01","2015","12","01","12","30","+01","201512011245+01","2015","12","01","12","45","+01","0,563"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011230+01","2015","12","01","12","30","+01","201512011245+01","2015","12","01","12","45","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011245+01","2015","12","01","12","45","+01","201512011245+01","2015","12","01","12","45","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011245+01","2015","12","01","12","45","+01","201512011300+01","2015","12","01","13","00","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011245+01","2015","12","01","12","45","+01","201512011300+01","2015","12","01","13","00","+01","0,697"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011300+01","2015","12","01","13","00","+01","201512011300+01","2015","12","01","13","00","+01","0,697"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011300+01","2015","12","01","13","00","+01","201512011315+01","2015","12","01","13","15","+01","0,697"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011300+01","2015","12","01","13","00","+01","201512011315+01","2015","12","01","13","15","+01","1,023"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011315+01","2015","12","01","13","15","+01","201512011315+01","2015","12","01","13","15","+01","1,023"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011315+01","2015","12","01","13","15","+01","201512011330+01","2015","12","01","13","30","+01","1,023"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011315+01","2015","12","01","13","15","+01","201512011330+01","2015","12","01","13","30","+01","0,459"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011330+01","2015","12","01","13","30","+01","201512011330+01","2015","12","01","13","30","+01","0,459"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011330+01","2015","12","01","13","30","+01","201512011345+01","2015","12","01","13","45","+01","0,459"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011330+01","2015","12","01","13","30","+01","201512011345+01","2015","12","01","13","45","+01","0,904"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011345+01","2015","12","01","13","45","+01","201512011345+01","2015","12","01","13","45","+01","0,904"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011345+01","2015","12","01","13","45","+01","201512011400+01","2015","12","01","14","00","+01","0,904"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011345+01","2015","12","01","13","45","+01","201512011400+01","2015","12","01","14","00","+01","0,600"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011400+01","2015","12","01","14","00","+01","201512011400+01","2015","12","01","14","00","+01","0,600"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011400+01","2015","12","01","14","00","+01","201512011415+01","2015","12","01","14","15","+01","0,600"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011400+01","2015","12","01","14","00","+01","201512011415+01","2015","12","01","14","15","+01","0,637"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011415+01","2015","12","01","14","15","+01","201512011415+01","2015","12","01","14","15","+01","0,637"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011415+01","2015","12","01","14","15","+01","201512011430+01","2015","12","01","14","30","+01","0,637"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011415+01","2015","12","01","14","15","+01","201512011430+01","2015","12","01","14","30","+01","0,43"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011430+01","2015","12","01","14","30","+01","201512011430+01","2015","12","01","14","30","+01","0,43"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011430+01","2015","12","01","14","30","+01","201512011445+01","2015","12","01","14","45","+01","0,43"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011430+01","2015","12","01","14","30","+01","201512011445+01","2015","12","01","14","45","+01","0,222"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011445+01","2015","12","01","14","45","+01","201512011445+01","2015","12","01","14","45","+01","0,222"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011445+01","2015","12","01","14","45","+01","201512011500+01","2015","12","01","15","00","+01","0,222"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011445+01","2015","12","01","14","45","+01","201512011500+01","2015","12","01","15","00","+01","0,900"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011500+01","2015","12","01","15","00","+01","201512011500+01","2015","12","01","15","00","+01","0,900"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011500+01","2015","12","01","15","00","+01","201512011515+01","2015","12","01","15","15","+01","0,900"
"US0001062600000001000000022345671","26000","00001000000022345671","201512011500+01","2015","12","01","15","00","+01","201512011515+01","2015","12","01","15","15","+01","0"
